ID	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae|t__GCF_000012545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria	99.99811	100.0	100.0	100.0	99.97416	100.0	99.99679	99.92426	100.0	100.0	99.99884	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.87253	100.0	100.0	100.0	99.99613	99.99019	100.0	100.0	100.0	100.0	100.0	100.0	99.98222	100.0	99.99164	100.0	100.0	100.0	100.0	99.99382	99.58596	100.0	100.0	99.99839	100.0	100.0	100.0	100.0	100.0	100.0	99.99105	99.98712	100.0	99.99903	100.0	100.0	100.0	99.65329	81.90804	100.0	99.99721	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.97863	100.0	99.91724	100.0	100.0	100.0	99.9885	99.99846	97.81719	100.0	99.99787	99.98101	100.0	99.67427	99.09243	100.0	100.0	100.0	100.0	99.99738	99.99969	99.98459	100.0	99.98603	60.46833	99.99463	99.9864	99.99354	100.0	99.9942	99.99356	99.99806	100.0	100.0	100.0	100.0	99.96802	99.98392	100.0	100.0	100.0	100.0	99.68825	100.0	100.0	99.98971	100.0	100.0	100.0	100.0	100.0	94.3093	100.0	100.0	99.95624	99.79647	99.43865	100.0	99.98266	99.99919	99.96275	100.0	100.0	99.99403	100.0	100.0	100.0	99.99417	100.0	99.9191	100.0	100.0	100.0	99.51596	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.87616	100.0	99.98391	100.0	100.0	100.0	99.99461	97.6762	99.98912	98.90741	100.0	100.0	100.0	99.99775	99.88466	100.0	100.0	100.0	99.97636	100.0	99.94768	100.0	100.0	100.0	99.99828	100.0	100.0	100.0	100.0	100.0	100.0	99.99807	100.0	100.0	99.81943	100.0	99.98759	100.0	100.0
k__Bacteria|p__Actinobacteria	1.9047	0.5577300000000001	2.31491	17.05723	6.63232	1.59409	0.54827	4.95298	0.84716	1.0027700000000002	4.83961	0.63265	1.79571	6.7149199999999984	1.16847	2.98793	0.69295	17.08912	5.710319999999999	1.04625	7.890169999999999	9.80467	9.48666	23.66398	29.60085	1.96871	12.77157	7.46921	0.0	4.56299	32.82943	0.63718	2.70895	3.52516	6.75855	2.57226	2.48328	5.29289	11.54541	3.86794	0.51142	2.91181	3.49687	2.22681	3.20253	0.84126	19.80515	4.30511	18.91599	13.09661	0.7270800000000001	4.39074	0.27513	0.8065899999999999	1.09391	0.73457	4.67841	5.23581	1.60402	0.81762	2.68894	1.10643	8.42275	0.91988	0.43683	0.18324	0.76769	0.31952	1.0916	0.46529	1.07861	2.07693	4.20729	8.83884	1.26633	0.70611	0.82937	3.77545	3.13703	1.10073	6.59205	6.49453	0.6613600000000001	57.83316	1.2538	0.5978	0.5397	9.5036	0.09669	12.83876	3.17005	3.37621	0.32457	2.03828	1.23214	0.43339	0.40651	3.40035	13.62562	10.23852	8.10165	0.13012	6.0506400000000005	1.30714	1.10265	8.381310000000001	0.13344	0.38966	4.91512	0.1939	0.8341700000000001	2.95965	0.51569	3.06058	0.96364	4.595	0.34483	5.62098	3.61801	3.36179	0.21955	3.5218	0.41484	0.52917	4.14804	2.6772	0.7669600000000001	13.59811	0.97416	0.98932	0.95377	3.43134	1.15827	0.3165	0.78976	1.22908	1.09882	3.57881	2.20678	14.31221	1.56869	43.43934	44.98203	8.56513	1.2415	1.56125	14.07451	7.04748	0.48702	1.22616	20.05678	0.5431199999999999	0.4065	0.48175	0.60855	9.50917	0.34864	0.74607	0.80513	12.08665	3.38956	4.692019999999999	1.4515	1.35385	0.1260099999999999	0.8801100000000001	4.05984	10.64696	0.5756600000000001	4.75455	0.23197	0.70047	10.09003	10.5583	0.48957	0.20007	26.89578	1.38559	0.63793	7.205989999999999	0.18792	7.37616	0.47048	1.42016	12.62191	4.06996	0.00353	1.85216	0.56743
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.9047	0.5577300000000001	2.31491	17.05723	6.63232	1.59409	0.54827	4.95298	0.84716	1.0027700000000002	4.83961	0.63265	1.79571	6.7149199999999984	1.16847	2.98793	0.69295	17.08912	5.710319999999999	1.04625	7.890169999999999	9.80467	9.48666	23.66398	29.60085	1.96871	12.77157	7.46921	0.0	4.56299	32.82943	0.63718	2.70895	3.52516	6.75855	2.57226	2.48328	5.29289	11.54541	3.86794	0.51142	2.91181	3.49687	2.22681	3.20253	0.84126	19.80515	4.30511	18.91599	13.09661	0.7270800000000001	4.39074	0.27513	0.8065899999999999	1.09391	0.73457	4.67841	5.23581	1.60402	0.81762	2.68894	1.10643	8.42275	0.91988	0.43683	0.18324	0.76769	0.31952	1.0916	0.46529	1.07861	2.07693	4.20729	8.83884	1.26633	0.70611	0.82937	3.77545	3.13703	1.10073	6.59205	6.49453	0.6613600000000001	57.83316	1.2538	0.5978	0.5397	9.5036	0.09669	12.83876	3.17005	3.37621	0.32457	2.03828	1.23214	0.43339	0.40651	3.40035	13.62562	10.23852	8.10165	0.13012	6.0506400000000005	1.30714	1.10265	8.381310000000001	0.13344	0.38966	4.91512	0.1939	0.8341700000000001	2.95965	0.51569	3.06058	0.96364	4.595	0.34483	5.62098	3.61801	3.36179	0.21955	3.5218	0.41484	0.52917	4.14804	2.6772	0.7669600000000001	13.59811	0.97416	0.98932	0.95377	3.43134	1.15827	0.3165	0.78976	1.22908	1.09882	3.57881	2.20678	14.31221	1.56869	43.43934	44.98203	8.56513	1.2415	1.56125	14.07451	7.04748	0.48702	1.22616	20.05678	0.5431199999999999	0.4065	0.48175	0.60855	9.50917	0.34864	0.74607	0.80513	12.08665	3.38956	4.692019999999999	1.4515	1.35385	0.1260099999999999	0.8801100000000001	4.05984	10.64696	0.5756600000000001	4.75455	0.23197	0.70047	10.09003	10.5583	0.48957	0.20007	26.89578	1.38559	0.63793	7.205989999999999	0.18792	7.37616	0.47048	1.42016	12.62191	4.06996	0.00353	1.85216	0.56743
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02394	0.09436	0.04736	0.08835	0.30081	0.28181	0.01513	0.03216	0.4655	0.0	0.03629	0.0577	0.14504	0.0	0.02786	0.00544	0.14501	0.10669	0.00221	0.114	0.17364	1.27589	0.02347	0.01588	0.04622	0.15012	0.25018	0.0	0.0	0.16357	0.26383	0.00607	0.15782	0.00743	0.04981	0.15569	0.02795	0.28959	0.50284	0.24096	0.03408	0.02629	0.08421	0.07636	0.04455	0.00917	0.06674	0.11122	1.49742	0.00759	0.01084	0.044	0.00594	0.04444	0.02355	0.05074	0.27883	0.01856	0.0435	0.01053	0.0056799999999999	0.06526	0.00892	0.11469	0.01995	0.00225	0.09725	0.17652	0.21768	0.00158	0.0657399999999999	0.05564	0.20138	0.3698	0.12927	0.02416	0.15914	0.04044	0.04832	0.00075	0.04839	0.64912	0.00562	0.11748	0.0147	0.17979	0.00689	0.02453	0.0	0.17245	0.0053	0.12904	0.02321	0.04003	0.03177	0.00182	0.0169099999999999	0.05042	0.09156	0.06699	0.01634	0.00636	0.0012	0.06921	0.29472	0.06644	0.0079	0.05327	1.94134	0.01806	0.70782	0.03987	0.0263	0.04028	0.0105	0.00521	0.05975	0.02796	0.05093	0.22883	0.0098	0.05094	0.1409	0.03702	0.0	0.01033	0.1353599999999999	0.5209600000000001	0.04344	0.04189	0.01626	0.14135	0.0084	0.04036	0.00665	0.0745	0.02766	0.0057	0.05672	0.03222	0.00489	0.06892	0.0	0.22589	0.04147	0.01275	0.04773	0.07393	0.01987	0.0527	0.20737	0.05538	0.01685	0.00778	0.02791	0.02746	0.02852	0.07045	0.293	0.15908	0.06128	0.00967	0.0	0.00315	0.01108	0.07643	0.0027	0.07643	0.16727	0.17521	0.05078	0.06551	0.04142	0.27742	0.0602	0.06264	0.23968	0.00018	0.11657	0.03143	0.02949	0.03827	0.35802	0.00752	0.04585	0.02333	0.0	0.00289	0.01581
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.0	0.02161	0.03143	0.0024	0.18784	0.03341	0.0	0.00197	0.00731	0.0	0.0	0.0	0.00279	0.0	0.008	0.0	0.02812	0.02699	0.0	0.00959	0.00601	0.00296	0.0	0.0	0.0005099999999999	0.00579	0.03314	0.0	0.0	0.0034	0.0026	0.0	0.01144	0.0	0.00591	0.01198	0.0	0.0281	0.01245	0.01332	0.0	0.0	0.01845	0.0152	0.019	0.0	0.04183	0.0	0.13506	0.0066799999999999	0.00017	0.02266	0.0	0.00029	0.0	0.02874	0.22508	0.0	0.0	0.00216	0.0	0.01243	0.0	0.0	0.0	0.0	0.0026	0.01895	0.0	0.0	0.0083299999999999	0.0	0.0	0.3024	0.08194	0.01293	0.05358	0.00292	0.00348	0.0	0.02559	0.03034	0.00023	0.11564	0.00295	0.00063	0.00037	0.0	0.0	0.04048	0.0	0.0071099999999999	0.00092	0.03317	0.00314	0.0	0.0	0.00674	0.0	0.01106	0.00061	0.0046	0.0	0.0052299999999999	0.07198	0.0	0.0	0.0	0.00468	0.00053	0.0463	0.00043	0.0151199999999999	0.0016699999999999	0.0	0.0014199999999999	0.0	0.0	0.00187	0.0221	0.0	0.0	0.03176	0.004	0.0	0.0	0.00133	0.01195	0.0	0.00476	0.00298	0.00597	0.0	0.01037	0.00118	0.00645	0.0080299999999999	0.0	0.0	0.00163	0.00239	0.04094	0.0	0.20592	0.00981	0.00069	0.03254	0.01514	0.01072	0.00456	0.04054	0.01005	0.0	0.0	0.00059	0.0007099999999999	0.0	0.00156	0.01489	0.03173	0.02687	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.01173	0.16271	0.0007599999999999	0.0	0.00826	0.00509	0.00199	0.00213	0.06941	0.00018	0.0	0.0	0.02046	0.00839	0.11073	0.0	0.00934	0.0	0.0	0.0	0.00647
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_massiliense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_massiliense|t__GCF_000315465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_schaalii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_schaalii|t__GCF_000411135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0.0	0.02161	0.03143	0.0024	0.18784	0.03341	0.0	0.00197	0.00731	0.0	0.0	0.0	0.00279	0.0	0.008	0.0	0.02812	0.02699	0.0	0.00959	0.00601	0.00296	0.0	0.0	0.0005099999999999	0.00579	0.00185	0.0	0.0	0.0034	0.0026	0.0	0.01144	0.0	0.00591	0.01198	0.0	0.0281	0.01245	0.01332	0.0	0.0	0.01845	0.0152	0.019	0.0	0.04183	0.0	0.13506	0.0066799999999999	0.00017	0.02266	0.0	0.00029	0.0	0.02874	0.22508	0.0	0.0	0.00216	0.0	0.01243	0.0	0.0	0.0	0.0	0.0026	0.01895	0.0	0.0	0.0083299999999999	0.0	0.0	0.3024	0.08194	0.01293	0.05358	0.00292	0.00348	0.0	0.02559	0.03034	0.00023	0.11564	0.00295	0.00063	0.00037	0.0	0.0	0.04048	0.0	0.0071099999999999	0.00092	0.03317	0.00314	0.0	0.0	0.00674	0.0	0.01106	0.00061	0.0046	0.0	0.0052299999999999	0.07198	0.0	0.0	0.0	0.00468	0.00053	0.0463	0.00043	0.0151199999999999	0.0016699999999999	0.0	0.0014199999999999	0.0	0.0	0.00187	0.0221	0.0	0.0	0.03176	0.004	0.0	0.0	0.00133	0.01195	0.0	0.00476	0.00298	0.00597	0.0	0.01037	0.00118	0.00645	0.0080299999999999	0.0	0.0	0.00163	0.00239	0.04094	0.0	0.20592	0.00981	0.00069	0.0323	0.01514	0.01072	0.00456	0.04054	0.01005	0.0	0.0	0.00059	0.0007099999999999	0.0	0.00156	0.01489	0.03173	0.02687	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.01173	0.16271	0.0007599999999999	0.0	0.00826	0.00509	0.00199	0.00213	0.06941	0.00018	0.0	0.0	0.02046	0.00839	0.11073	0.0	0.00934	0.0	0.0	0.0	0.00647
